Transaction ID,Customer ID,Customer Name,Gender,Age,Location,Product ID,Product Name,Category,Supplier,Quantity Sold,Sale Price,Date,Age Groups,Total Sales
203,226,Customer_353,Male,18,Chicago,7,Books_7,Home Appliances,FashionHub,5,110.36,2024-06-05,Teens (<20),551.8
204,47,Customer_292,Female,22,Houston,13,Electronics_13,Books,FashionHub,5,213.84,2024-08-18,Young Adults (20-29),1069.2
205,350,Customer_158,Female,64,Houston,18,Books_18,Clothing,TechWorld,1,137.21,2024-02-09,Seniors (60-69),137.21
206,469,Customer_331,Male,30,New York,33,Electronics_33,Home Appliances,HomeEssentials,2,90.45,2024-08-09,Adults (30-39),180.9
207,148,Customer_302,Female,61,Phoenix,35,Books_35,Toys,BookWorm,1,133.1,2024-10-16,Seniors (60-69),133.1
208,191,Customer_20,Female,70,New York,46,Clothing_46,Toys,TechWorld,1,181.54,2024-10-16,Elders (70+),181.54
209,42,Customer_367,Female,21,Los Angeles,64,Home Appliances_64,Clothing,HomeEssentials,1,155.78,2024-09-24,Young Adults (20-29),155.78
210,303,Customer_376,Female,53,Los Angeles,44,Home Appliances_44,Clothing,BookWorm,2,278.25,2024-09-08,Pre-Seniors (50-59),556.5
211,136,Customer_477,Male,62,New York,28,Electronics_28,Home Appliances,BookWorm,2,211.34,2024-09-05,Seniors (60-69),422.68
212,383,Customer_379,Male,46,Chicago,84,Books_84,Electronics,BookWorm,3,33.91,2024-06-07,Middle-Aged (40-49),101.72999999999999
213,449,Customer_419,Female,19,Phoenix,68,Clothing_68,Toys,HomeEssentials,4,458.31,2024-12-21,Young Adults (20-29),1833.24
214,121,Customer_40,Female,33,Los Angeles,81,Clothing_81,Home Appliances,HomeEssentials,5,254.42,2024-07-15,Adults (30-39),1272.1
215,33,Customer_343,Male,68,Los Angeles,79,Home Appliances_79,Home Appliances,BookWorm,1,66.08,2024-11-05,Seniors (60-69),66.08
216,239,Customer_381,Male,69,Phoenix,97,Electronics_97,Toys,TechWorld,5,687.56,2024-08-15,Elders (70+),3437.7999999999997
217,107,Customer_202,Female,29,Los Angeles,20,Toys_20,Electronics,FashionHub,1,166.88,2024-10-19,Adults (30-39),166.88
218,410,Customer_111,Female,70,Chicago,57,Clothing_57,Clothing,FashionHub,5,839.64,2024-08-17,Elders (70+),4198.2
219,290,Customer_421,Female,54,Los Angeles,78,Books_78,Electronics,HomeEssentials,2,47.25,2024-08-20,Pre-Seniors (50-59),94.5
220,403,Customer_414,Male,54,Houston,84,Books_84,Electronics,BookWorm,2,146.34,2024-03-20,Pre-Seniors (50-59),292.68
221,130,Customer_147,Male,37,Los Angeles,60,Books_60,Toys,ToyLand,2,340.1,2024-12-25,Adults (30-39),680.2
222,22,Customer_14,Female,49,Phoenix,63,Electronics_63,Home Appliances,ToyLand,3,311.95,2024-02-10,Pre-Seniors (50-59),935.8499999999999
223,396,Customer_201,Male,53,Houston,1,Home Appliances_1,Books,ToyLand,3,164.68,2024-04-05,Pre-Seniors (50-59),494.04
224,282,Customer_170,Female,65,Los Angeles,88,Toys_88,Electronics,ToyLand,1,142.8,2024-12-20,Seniors (60-69),142.8
225,45,Customer_470,Male,26,Los Angeles,18,Books_18,Clothing,TechWorld,2,62.87,2024-12-24,Young Adults (20-29),125.74
226,71,Customer_339,Male,23,Los Angeles,84,Books_84,Electronics,BookWorm,5,834.67,2024-11-03,Young Adults (20-29),4173.349999999999
227,169,Customer_496,Female,67,Houston,4,Toys_4,Clothing,HomeEssentials,2,367.54,2024-08-19,Seniors (60-69),735.08
228,263,Customer_382,Female,44,Phoenix,32,Toys_32,Clothing,HomeEssentials,5,342.88,2024-02-06,Middle-Aged (40-49),1714.4
229,446,Customer_37,Female,36,Chicago,2,Clothing_2,Toys,FashionHub,4,566.86,2024-09-27,Adults (30-39),2267.44
230,259,Customer_255,Female,41,New York,14,Toys_14,Toys,BookWorm,1,162.9,2024-04-12,Middle-Aged (40-49),162.9
231,322,Customer_418,Male,27,Phoenix,89,Toys_89,Clothing,FashionHub,2,58.53,2024-01-14,Young Adults (20-29),117.06
232,225,Customer_453,Female,26,Phoenix,32,Toys_32,Clothing,HomeEssentials,4,762.55,2024-10-03,Young Adults (20-29),3050.2
233,107,Customer_202,Female,29,Los Angeles,77,Electronics_77,Home Appliances,TechWorld,2,117.39,2024-04-24,Adults (30-39),234.78
234,193,Customer_183,Male,58,Chicago,65,Clothing_65,Books,ToyLand,2,22.69,2024-03-19,Pre-Seniors (50-59),45.38
235,105,Customer_293,Male,60,Los Angeles,6,Electronics_6,Clothing,HomeEssentials,3,556.7,2024-04-11,Seniors (60-69),1670.1000000000001
236,384,Customer_219,Female,49,Los Angeles,39,Toys_39,Books,FashionHub,3,478.96,2024-04-13,Pre-Seniors (50-59),1436.8799999999999
237,141,Customer_220,Male,20,Los Angeles,6,Electronics_6,Clothing,HomeEssentials,4,496.44,2024-11-07,Young Adults (20-29),1985.76
238,49,Customer_31,Male,41,New York,40,Home Appliances_40,Clothing,ToyLand,5,294.01,2024-02-05,Middle-Aged (40-49),1470.05
239,492,Customer_185,Female,39,Houston,58,Clothing_58,Electronics,TechWorld,1,11.38,2024-07-11,Middle-Aged (40-49),11.38
240,391,Customer_255,Female,58,Phoenix,61,Clothing_61,Electronics,ToyLand,5,358.07,2024-02-05,Pre-Seniors (50-59),1790.35
241,145,Customer_74,Female,51,Phoenix,70,Home Appliances_70,Electronics,FashionHub,1,60.79,2024-07-10,Pre-Seniors (50-59),60.79
242,132,Customer_438,Male,68,Phoenix,32,Toys_32,Clothing,HomeEssentials,4,363.71,2024-07-23,Seniors (60-69),1454.84
243,153,Customer_159,Male,37,Houston,18,Books_18,Clothing,TechWorld,2,302.22,2024-12-01,Adults (30-39),604.44
244,323,Customer_106,Female,24,Chicago,31,Home Appliances_31,Clothing,FashionHub,5,602.67,2024-02-16,Young Adults (20-29),3013.35
245,347,Customer_498,Female,58,Los Angeles,30,Home Appliances_30,Books,BookWorm,5,500.46,2024-11-16,Pre-Seniors (50-59),2502.2999999999997
246,299,Customer_169,Female,33,Chicago,42,Home Appliances_42,Toys,ToyLand,2,96.66,2024-01-27,Adults (30-39),193.32
247,89,Customer_132,Male,25,New York,29,Electronics_29,Toys,HomeEssentials,3,100.7,2024-09-29,Young Adults (20-29),302.1
248,255,Customer_439,Female,27,Chicago,91,Toys_91,Clothing,BookWorm,3,357.89,2024-07-03,Young Adults (20-29),1073.67
249,158,Customer_375,Female,50,Houston,22,Toys_22,Toys,ToyLand,4,699.42,2024-11-08,Pre-Seniors (50-59),2797.68
250,81,Customer_70,Female,63,Los Angeles,36,Toys_36,Clothing,HomeEssentials,3,292.0,2024-11-22,Seniors (60-69),876.0
251,263,Customer_382,Female,44,Phoenix,63,Electronics_63,Home Appliances,ToyLand,3,337.78,2024-03-26,Middle-Aged (40-49),1013.3399999999999
252,413,Customer_20,Male,27,Chicago,58,Clothing_58,Electronics,TechWorld,1,167.42,2024-08-22,Young Adults (20-29),167.42
253,220,Customer_267,Male,55,New York,53,Home Appliances_53,Toys,TechWorld,1,146.0,2024-04-30,Pre-Seniors (50-59),146.0
254,384,Customer_219,Female,49,Los Angeles,27,Books_27,Electronics,ToyLand,5,827.53,2024-02-13,Pre-Seniors (50-59),4137.65
255,203,Customer_254,Female,33,Houston,67,Toys_67,Books,FashionHub,2,242.74,2024-02-13,Adults (30-39),485.48
256,394,Customer_497,Male,62,Chicago,1,Home Appliances_1,Books,ToyLand,4,645.24,2024-07-03,Seniors (60-69),2580.96
257,218,Customer_212,Female,70,Los Angeles,44,Home Appliances_44,Clothing,BookWorm,2,97.82,2024-05-07,Elders (70+),195.64
258,148,Customer_302,Female,61,Phoenix,64,Home Appliances_64,Clothing,HomeEssentials,1,151.01,2024-02-15,Seniors (60-69),151.01
259,225,Customer_453,Female,26,Phoenix,50,Electronics_50,Toys,FashionHub,3,268.78,2024-09-26,Young Adults (20-29),806.3399999999999
260,497,Customer_325,Male,53,Phoenix,45,Books_45,Clothing,HomeEssentials,3,445.66,2024-07-11,Pre-Seniors (50-59),1336.98
261,320,Customer_250,Female,63,Chicago,36,Toys_36,Clothing,HomeEssentials,1,79.38,2024-05-11,Seniors (60-69),79.38
262,397,Customer_431,Male,39,New York,90,Home Appliances_90,Home Appliances,TechWorld,4,413.31,2024-06-21,Middle-Aged (40-49),1653.24
263,429,Customer_395,Female,25,New York,6,Electronics_6,Clothing,HomeEssentials,5,708.51,2024-05-10,Young Adults (20-29),3542.55
264,166,Customer_82,Male,66,Chicago,22,Toys_22,Toys,ToyLand,3,330.12,2024-05-23,Seniors (60-69),990.36
265,201,Customer_328,Female,23,Chicago,60,Books_60,Toys,ToyLand,1,195.86,2024-10-16,Young Adults (20-29),195.86
266,10,Customer_353,Female,68,New York,72,Home Appliances_72,Electronics,ToyLand,5,286.72,2024-03-25,Seniors (60-69),1433.6000000000001
267,116,Customer_312,Male,33,Chicago,67,Toys_67,Books,FashionHub,3,542.83,2024-05-04,Adults (30-39),1628.4900000000002
268,8,Customer_430,Male,36,Phoenix,55,Home Appliances_55,Electronics,TechWorld,4,395.68,2024-04-05,Adults (30-39),1582.72
269,244,Customer_387,Male,66,Houston,45,Books_45,Clothing,HomeEssentials,5,501.33,2024-03-23,Seniors (60-69),2506.65
270,386,Customer_330,Male,46,New York,42,Home Appliances_42,Toys,ToyLand,4,769.15,2024-07-05,Middle-Aged (40-49),3076.6
271,139,Customer_377,Female,63,Chicago,47,Toys_47,Clothing,HomeEssentials,1,11.96,2024-10-28,Seniors (60-69),11.96
272,493,Customer_179,Female,55,Chicago,61,Clothing_61,Electronics,ToyLand,1,188.11,2024-01-11,Pre-Seniors (50-59),188.11
273,388,Customer_226,Male,21,Houston,70,Home Appliances_70,Electronics,FashionHub,1,24.69,2024-12-07,Young Adults (20-29),24.69
274,277,Customer_476,Female,47,Houston,42,Home Appliances_42,Toys,ToyLand,3,347.29,2024-10-16,Middle-Aged (40-49),1041.8700000000001
275,150,Customer_337,Male,19,Phoenix,22,Toys_22,Toys,ToyLand,5,134.96,2024-08-22,Young Adults (20-29),674.8000000000001
276,426,Customer_265,Male,41,Houston,4,Toys_4,Clothing,HomeEssentials,1,91.22,2024-01-12,Middle-Aged (40-49),91.22
277,440,Customer_433,Female,49,New York,82,Electronics_82,Clothing,HomeEssentials,1,146.74,2024-12-05,Pre-Seniors (50-59),146.74
278,196,Customer_38,Female,45,New York,54,Toys_54,Books,TechWorld,1,75.65,2024-10-10,Middle-Aged (40-49),75.65
279,19,Customer_328,Female,41,Phoenix,66,Electronics_66,Toys,ToyLand,4,762.51,2024-12-29,Middle-Aged (40-49),3050.04
280,401,Customer_183,Male,51,Chicago,97,Electronics_97,Toys,TechWorld,1,95.99,2024-12-21,Pre-Seniors (50-59),95.99
281,264,Customer_249,Female,42,Phoenix,92,Books_92,Clothing,HomeEssentials,2,125.06,2024-04-03,Middle-Aged (40-49),250.12
282,145,Customer_74,Female,51,Phoenix,86,Toys_86,Clothing,TechWorld,2,192.01,2024-01-23,Pre-Seniors (50-59),384.02
283,369,Customer_359,Female,63,Chicago,22,Toys_22,Toys,ToyLand,3,389.39,2024-05-28,Seniors (60-69),1168.17
284,223,Customer_146,Female,25,Houston,57,Clothing_57,Clothing,FashionHub,3,130.33,2024-10-31,Young Adults (20-29),390.99
285,438,Customer_235,Male,22,Phoenix,7,Books_7,Home Appliances,FashionHub,1,199.08,2024-12-05,Young Adults (20-29),199.08
286,160,Customer_134,Male,20,Chicago,75,Books_75,Clothing,TechWorld,2,189.43,2024-04-30,Young Adults (20-29),378.86
287,1,Customer_367,Male,27,Los Angeles,61,Clothing_61,Electronics,ToyLand,2,224.94,2024-09-15,Young Adults (20-29),449.88
288,227,Customer_13,Female,47,Chicago,82,Electronics_82,Clothing,HomeEssentials,3,331.08,2024-03-07,Middle-Aged (40-49),993.24
289,55,Customer_53,Male,51,New York,55,Home Appliances_55,Electronics,TechWorld,1,165.61,2024-12-09,Pre-Seniors (50-59),165.61
290,266,Customer_354,Female,62,Phoenix,30,Home Appliances_30,Books,BookWorm,3,425.23,2024-11-26,Seniors (60-69),1275.69
291,177,Customer_362,Female,42,Chicago,99,Clothing_99,Toys,HomeEssentials,2,118.41,2024-09-18,Middle-Aged (40-49),236.82
292,88,Customer_126,Male,43,Phoenix,45,Books_45,Clothing,HomeEssentials,3,301.94,2024-01-21,Middle-Aged (40-49),905.8199999999999
293,120,Customer_183,Female,52,Chicago,91,Toys_91,Clothing,BookWorm,4,250.21,2024-08-25,Pre-Seniors (50-59),1000.84
294,96,Customer_188,Female,23,New York,30,Home Appliances_30,Books,BookWorm,4,61.14,2024-07-06,Young Adults (20-29),244.56
295,283,Customer_173,Female,61,New York,49,Books_49,Clothing,BookWorm,5,868.47,2024-08-09,Seniors (60-69),4342.35
296,209,Customer_329,Female,57,Los Angeles,91,Toys_91,Clothing,BookWorm,1,93.44,2024-04-15,Pre-Seniors (50-59),93.44
297,131,Customer_418,Female,27,New York,87,Electronics_87,Electronics,ToyLand,1,128.1,2024-08-18,Young Adults (20-29),128.1
298,66,Customer_29,Female,53,Los Angeles,80,Toys_80,Clothing,TechWorld,3,528.6,2024-11-25,Pre-Seniors (50-59),1585.8000000000002
299,33,Customer_343,Male,68,Los Angeles,46,Clothing_46,Toys,TechWorld,4,228.27,2024-06-30,Seniors (60-69),913.08
300,21,Customer_144,Male,27,Chicago,80,Toys_80,Clothing,TechWorld,3,339.12,2024-06-29,Young Adults (20-29),1017.36
301,205,Customer_463,Female,38,Phoenix,19,Home Appliances_19,Electronics,HomeEssentials,3,105.18,2024-02-29,Adults (30-39),315.54
302,425,Customer_272,Female,20,Phoenix,53,Home Appliances_53,Toys,TechWorld,4,285.36,2024-10-30,Young Adults (20-29),1141.44
303,407,Customer_147,Male,37,Phoenix,1,Home Appliances_1,Books,ToyLand,1,101.42,2024-02-04,Adults (30-39),101.42
304,111,Customer_402,Male,25,Houston,27,Books_27,Electronics,ToyLand,4,498.52,2024-12-20,Young Adults (20-29),1994.08
305,40,Customer_89,Male,42,Chicago,12,Electronics_12,Books,HomeEssentials,3,580.82,2024-10-28,Middle-Aged (40-49),1742.46
306,297,Customer_294,Male,18,New York,56,Clothing_56,Toys,TechWorld,2,124.25,2024-03-15,Teens (<20),248.5
307,458,Customer_293,Female,56,Los Angeles,40,Home Appliances_40,Clothing,ToyLand,4,358.94,2024-10-24,Pre-Seniors (50-59),1435.76
308,385,Customer_142,Female,50,Los Angeles,69,Toys_69,Electronics,BookWorm,1,178.94,2024-05-05,Pre-Seniors (50-59),178.94
309,478,Customer_362,Female,65,Chicago,97,Electronics_97,Toys,TechWorld,4,522.49,2024-11-07,Seniors (60-69),2089.96
310,260,Customer_448,Male,32,Chicago,21,Home Appliances_21,Electronics,TechWorld,5,365.95,2024-08-18,Adults (30-39),1829.75
311,154,Customer_146,Female,21,Houston,40,Home Appliances_40,Clothing,ToyLand,4,512.08,2024-06-30,Young Adults (20-29),2048.32
312,461,Customer_228,Male,44,New York,40,Home Appliances_40,Clothing,ToyLand,2,291.43,2024-08-29,Middle-Aged (40-49),582.86
313,9,Customer_374,Male,60,Los Angeles,26,Clothing_26,Clothing,BookWorm,5,771.73,2024-01-15,Seniors (60-69),3858.65
314,374,Customer_161,Female,55,Houston,31,Home Appliances_31,Clothing,FashionHub,1,142.76,2024-06-30,Pre-Seniors (50-59),142.76
315,302,Customer_363,Male,68,Los Angeles,69,Toys_69,Electronics,BookWorm,1,166.54,2024-03-17,Seniors (60-69),166.54
316,374,Customer_161,Female,55,Houston,26,Clothing_26,Clothing,BookWorm,1,64.86,2024-10-14,Pre-Seniors (50-59),64.86
317,125,Customer_165,Female,48,Houston,52,Toys_52,Books,TechWorld,2,52.59,2024-03-06,Middle-Aged (40-49),105.18
318,161,Customer_484,Male,49,Los Angeles,46,Clothing_46,Toys,TechWorld,4,51.82,2024-11-16,Pre-Seniors (50-59),207.28
319,30,Customer_249,Male,63,Houston,54,Toys_54,Books,TechWorld,3,296.9,2024-07-02,Seniors (60-69),890.6999999999999
320,71,Customer_339,Male,23,Los Angeles,10,Books_10,Books,FashionHub,3,521.79,2024-05-02,Young Adults (20-29),1565.37
321,167,Customer_114,Male,47,New York,60,Books_60,Toys,ToyLand,4,572.13,2024-03-26,Middle-Aged (40-49),2288.52
322,157,Customer_150,Female,57,Chicago,91,Toys_91,Clothing,BookWorm,2,179.69,2024-06-09,Pre-Seniors (50-59),359.38
323,268,Customer_182,Male,31,New York,17,Toys_17,Books,TechWorld,1,171.06,2024-09-30,Adults (30-39),171.06
324,127,Customer_239,Male,52,New York,33,Electronics_33,Home Appliances,HomeEssentials,2,396.46,2024-02-06,Pre-Seniors (50-59),792.92
325,73,Customer_359,Male,60,Los Angeles,98,Electronics_98,Home Appliances,TechWorld,2,25.69,2024-11-03,Seniors (60-69),51.38
326,84,Customer_352,Male,69,Chicago,4,Toys_4,Clothing,HomeEssentials,4,554.32,2024-02-23,Elders (70+),2217.28
327,99,Customer_194,Female,52,Los Angeles,44,Home Appliances_44,Clothing,BookWorm,4,530.43,2024-05-18,Pre-Seniors (50-59),2121.72
328,4,Customer_120,Male,28,Houston,8,Toys_8,Books,HomeEssentials,3,517.27,2024-04-25,Young Adults (20-29),1551.81
329,338,Customer_106,Female,28,Houston,18,Books_18,Clothing,TechWorld,3,159.85,2024-12-01,Young Adults (20-29),479.54999999999995
330,68,Customer_204,Male,60,New York,25,Electronics_25,Home Appliances,HomeEssentials,2,183.72,2024-08-11,Seniors (60-69),367.44
331,14,Customer_213,Female,56,Los Angeles,56,Clothing_56,Toys,TechWorld,1,25.81,2024-04-19,Pre-Seniors (50-59),25.81
332,337,Customer_463,Female,48,Phoenix,6,Electronics_6,Clothing,HomeEssentials,3,493.76,2024-03-05,Middle-Aged (40-49),1481.28
333,479,Customer_174,Male,66,Chicago,49,Books_49,Clothing,BookWorm,3,549.49,2024-12-28,Seniors (60-69),1648.47
334,269,Customer_136,Female,42,Chicago,5,Books_5,Home Appliances,BookWorm,1,85.42,2024-03-08,Middle-Aged (40-49),85.42
335,451,Customer_49,Female,62,New York,42,Home Appliances_42,Toys,ToyLand,4,75.87,2024-05-07,Seniors (60-69),303.48
336,284,Customer_348,Female,61,Los Angeles,75,Books_75,Clothing,TechWorld,2,328.24,2024-07-12,Seniors (60-69),656.48
337,263,Customer_382,Female,44,Phoenix,1,Home Appliances_1,Books,ToyLand,4,433.23,2024-11-29,Middle-Aged (40-49),1732.92
338,196,Customer_38,Female,45,New York,77,Electronics_77,Home Appliances,TechWorld,2,115.67,2024-03-04,Middle-Aged (40-49),231.34
339,25,Customer_326,Male,65,Los Angeles,29,Electronics_29,Toys,HomeEssentials,2,167.66,2024-07-16,Seniors (60-69),335.32
340,404,Customer_192,Male,66,Phoenix,15,Books_15,Books,ToyLand,5,312.48,2024-04-13,Seniors (60-69),1562.4
341,465,Customer_55,Male,27,New York,32,Toys_32,Clothing,HomeEssentials,2,182.35,2024-08-26,Young Adults (20-29),364.7
342,294,Customer_391,Female,21,Chicago,59,Toys_59,Toys,BookWorm,3,148.8,2024-01-31,Young Adults (20-29),446.40000000000003
343,63,Customer_417,Female,70,Chicago,67,Toys_67,Books,FashionHub,5,389.25,2024-04-06,Elders (70+),1946.25
344,123,Customer_340,Male,61,New York,26,Clothing_26,Clothing,BookWorm,5,616.81,2024-12-03,Seniors (60-69),3084.0499999999997
345,479,Customer_174,Male,66,Chicago,90,Home Appliances_90,Home Appliances,TechWorld,4,243.83,2024-02-28,Seniors (60-69),975.32
346,28,Customer_282,Female,53,Los Angeles,56,Clothing_56,Toys,TechWorld,4,365.6,2024-03-17,Pre-Seniors (50-59),1462.4
347,79,Customer_255,Female,53,New York,13,Electronics_13,Books,FashionHub,2,156.68,2024-10-20,Pre-Seniors (50-59),313.36
348,307,Customer_246,Male,62,Phoenix,6,Electronics_6,Clothing,HomeEssentials,3,359.05,2024-04-07,Seniors (60-69),1077.15
349,2,Customer_61,Male,66,Chicago,26,Clothing_26,Clothing,BookWorm,5,397.47,2024-10-19,Seniors (60-69),1987.3500000000001
350,147,Customer_169,Male,52,New York,59,Toys_59,Toys,BookWorm,2,231.83,2024-06-19,Pre-Seniors (50-59),463.66
351,82,Customer_211,Female,52,Houston,79,Home Appliances_79,Home Appliances,BookWorm,4,593.5,2024-05-21,Pre-Seniors (50-59),2374.0
352,178,Customer_303,Female,18,Houston,85,Clothing_85,Electronics,BookWorm,2,263.22,2024-02-28,Teens (<20),526.44
353,364,Customer_124,Male,31,New York,98,Electronics_98,Home Appliances,TechWorld,3,169.89,2024-07-25,Adults (30-39),509.66999999999996
354,447,Customer_448,Male,65,Chicago,69,Toys_69,Electronics,BookWorm,2,380.24,2024-12-12,Seniors (60-69),760.48
355,314,Customer_242,Female,51,New York,52,Toys_52,Books,TechWorld,5,204.76,2024-10-20,Pre-Seniors (50-59),1023.8
356,111,Customer_402,Male,25,Houston,72,Home Appliances_72,Electronics,ToyLand,1,15.12,2024-09-28,Young Adults (20-29),15.12
357,13,Customer_483,Male,26,Phoenix,38,Toys_38,Home Appliances,TechWorld,5,780.97,2024-06-04,Young Adults (20-29),3904.8500000000004
358,176,Customer_386,Female,61,Los Angeles,84,Books_84,Electronics,BookWorm,3,568.14,2024-12-30,Seniors (60-69),1704.42
359,476,Customer_202,Male,51,New York,90,Home Appliances_90,Home Appliances,TechWorld,2,361.29,2024-06-03,Pre-Seniors (50-59),722.58
360,430,Customer_333,Female,70,Los Angeles,69,Toys_69,Electronics,BookWorm,1,53.25,2024-07-06,Elders (70+),53.25
361,39,Customer_82,Male,23,Phoenix,45,Books_45,Clothing,HomeEssentials,1,105.0,2024-02-10,Young Adults (20-29),105.0
362,479,Customer_174,Male,66,Chicago,79,Home Appliances_79,Home Appliances,BookWorm,2,363.41,2024-04-21,Seniors (60-69),726.82
363,125,Customer_165,Female,48,Houston,69,Toys_69,Electronics,BookWorm,4,451.58,2024-06-25,Middle-Aged (40-49),1806.32
364,319,Customer_347,Male,39,New York,28,Electronics_28,Home Appliances,BookWorm,4,160.49,2024-02-27,Middle-Aged (40-49),641.96
365,404,Customer_192,Male,66,Phoenix,69,Toys_69,Electronics,BookWorm,5,863.97,2024-11-17,Seniors (60-69),4319.85
366,119,Customer_178,Male,24,New York,35,Books_35,Toys,BookWorm,2,286.19,2024-10-15,Young Adults (20-29),572.38
367,210,Customer_64,Male,43,Chicago,73,Home Appliances_73,Books,BookWorm,4,750.73,2024-11-29,Middle-Aged (40-49),3002.92
368,129,Customer_88,Male,51,New York,86,Toys_86,Clothing,TechWorld,4,403.03,2024-12-01,Pre-Seniors (50-59),1612.12
369,288,Customer_256,Female,63,Los Angeles,79,Home Appliances_79,Home Appliances,BookWorm,5,64.0,2024-06-11,Seniors (60-69),320.0
370,297,Customer_294,Male,18,New York,74,Clothing_74,Electronics,BookWorm,3,116.69,2024-02-09,Teens (<20),350.07
371,167,Customer_114,Male,47,New York,42,Home Appliances_42,Toys,ToyLand,1,148.33,2024-05-08,Middle-Aged (40-49),148.33
372,361,Customer_47,Female,55,Houston,67,Toys_67,Books,FashionHub,3,464.61,2024-11-30,Pre-Seniors (50-59),1393.83
